,path,name,0-1,1-1,2-1,3-1,4-1,5-1,6-1,7-1
0,,labels US,dessus_face,dessus_face_droit,dessus_profil_droit,dessus_arriere_droit,dessus_arriere,dessus_arriere_gauche,dessus_profil_gauche,dessus_face_gauche
1,bench/test/bench_0180_SMPLER_centered_scaled_remeshing_iso_iter7,bench_0180_SMPLER,0.89,0.06,0.0,0.0,0.0,0.0,0.0,0.06
2,bench/test/bench_0177_SMPLER_centered_scaled_remeshing_iso_iter10,bench_0177_SMPLER,0.89,0.06,0.0,0.0,0.0,0.0,0.0,0.06
3,bench/test/bench_0189_SMPLER_centered_scaled_remeshing_iso_iter11,bench_0189_SMPLER,0.89,0.06,0.0,0.0,0.0,0.0,0.0,0.06
4,bench/train/bench_0021_SMPLER_centered_scaled_remeshing_iso_iter7,bench_0021_SMPLER,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.69
5,bench/train/bench_0160_SMPLER_centered_scaled_remeshing_iso_iter12,bench_0160_SMPLER,0.88,0.06,0.0,0.0,0.0,0.0,0.0,0.06
6,bench/train/bench_0167_SMPLER_centered_scaled_remeshing_iso_iter7,bench_0167_SMPLER,0.31,0.69,0.0,0.0,0.0,0.0,0.0,0.0
7,bench/train/bench_0079_SMPLER_centered_scaled_remeshing_iso_iter7,bench_0079_SMPLER,0.31,0.69,0.0,0.0,0.0,0.0,0.0,0.0
8,bench/train/bench_0157_SMPLER_centered_scaled_remeshing_iso_iter7,bench_0157_SMPLER,0.89,0.06,0.0,0.0,0.0,0.0,0.0,0.06
9,bench/train/bench_0048_SMPLER_centered_scaled_remeshing_iso_iter13,bench_0048_SMPLER,0.89,0.06,0.0,0.0,0.0,0.0,0.0,0.06
10,bench/train/bench_0161_SMPLER_centered_scaled_remeshing_iso_iter9,bench_0161_SMPLER,0.89,0.06,0.0,0.0,0.0,0.0,0.0,0.06
11,bench/train/bench_0113_SMPLER_centered_scaled_remeshing_iso_iter9,bench_0113_SMPLER,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.62
12,bench/train/bench_0093_SMPLER_centered_scaled_remeshing_iso_iter13,bench_0093_SMPLER,0.89,0.06,0.0,0.0,0.0,0.0,0.0,0.06
13,bench/train/bench_0102_SMPLER_centered_scaled_remeshing_iso_iter9,bench_0102_SMPLER,0.89,0.06,0.0,0.0,0.0,0.0,0.0,0.06
14,bench/train/bench_0145_SMPLER_centered_scaled_remeshing_iso_iter11,bench_0145_SMPLER,0.89,0.06,0.0,0.0,0.0,0.0,0.0,0.06
15,bench/train/bench_0162_SMPLER_centered_scaled_remeshing_iso_iter6,bench_0162_SMPLER,0.89,0.06,0.0,0.0,0.0,0.0,0.0,0.06
16,bench/train/bench_0154_SMPLER_centered_scaled_remeshing_iso_iter8,bench_0154_SMPLER,0.89,0.06,0.0,0.0,0.0,0.0,0.0,0.06
17,bench/train/bench_0073_SMPLER_centered_scaled_remeshing_iso_iter11,bench_0073_SMPLER,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.69
18,bench/train/bench_0038_SMPLER_centered_scaled_remeshing_iso_iter10,bench_0038_SMPLER,0.89,0.06,0.0,0.0,0.0,0.0,0.0,0.06
19,bench/train/bench_0149_SMPLER_centered_scaled_remeshing_iso_iter12,bench_0149_SMPLER,0.89,0.06,0.0,0.0,0.0,0.0,0.0,0.06
20,bench/train/bench_0170_SMPLER_centered_scaled_remeshing_iso_iter8,bench_0170_SMPLER,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.69
21,bench/train/bench_0017_SMPLER_centered_scaled_remeshing_iso_iter10,bench_0017_SMPLER,0.89,0.06,0.0,0.0,0.0,0.0,0.0,0.06
22,bench/train/bench_0035_SMPLER_centered_scaled_remeshing_iso_iter9,bench_0035_SMPLER,0.89,0.06,0.0,0.0,0.0,0.0,0.0,0.06
23,bench/train/bench_0094_SMPLER_centered_scaled_remeshing_iso_iter12,bench_0094_SMPLER,0.89,0.06,0.0,0.0,0.0,0.0,0.0,0.06
24,bench/train/bench_0118_SMPLER_centered_scaled_remeshing_iso_iter12,bench_0118_SMPLER,0.89,0.06,0.0,0.0,0.0,0.0,0.0,0.06
25,bench/test/bench_0178_SMPLER_centered_scaled_remeshing_iso_iter6,bench_0178_SMPLER,0.89,0.06,0.0,0.0,0.0,0.0,0.0,0.06
26,bench/test/bench_0183_SMPLER_centered_scaled_remeshing_iso_iter9,bench_0183_SMPLER,0.89,0.06,0.0,0.0,0.0,0.0,0.0,0.06
27,bench/test/bench_0184_SMPLER_centered_scaled_remeshing_iso_iter11,bench_0184_SMPLER,0.31,0.69,0.0,0.0,0.0,0.0,0.0,0.0
